@relation 'final_des3 - Copy-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last_clustered'

@attribute Instance_number numeric
@attribute DATE {Weekday,Weekends}
@attribute TIME {Night,Evening,Mid_Night,Early_Morning,Afternoon,Morning,Noon}
@attribute Road_type {Road,highway}
@attribute ENVIRONMENT {'01 - Clear','05 - Drifting Snow','03 - Snow','02 - Rain','04 - Freezing Rain','07 - Fog/mist/smoke/dust','06 - Strong wind','00 - Unknown'}
@attribute LIGHT {'07 - Dark','01 - Daylight','05 - Dusk','03 - Dawn','00 - Unknown'}
@attribute SURFACE_CONDITION {'01 - Dry','06 - Ice','02 - Wet','04 - Slush','03 - Loose snow','05 - Packed snow','00 - Unknown','99 - Other','08 - Loose sand or gravel','07 - Mud','09 - Spilled liquid'}
@attribute TRAFFIC_CONTROL {'10 - No control','02 - Stop sign','01 - Traffic signal','03 - Yield sign','07 - School bus','09 - Traffic controller','11 - Roundabout','08 - Traffic gate',Unknown}
@attribute COLLISION_CLASSIFICATION {Injury,'P.D. only'}
@attribute IMPACT_TYPE {'02 - Angle','01 - Approaching','06 - SMV unattended vehicle','03 - Rear end','07 - SMV other','04 - Sideswipe','05 - Turning movement','99 - Other'}
@attribute Location {Ottawa_west,Ottawa_south,downtown,Ottawa_east,mid_town}
@attribute NO_OF_PEDESTRIANS {0,1,2,4}
@attribute Cluster {cluster0,cluster1}

@data
11931,Weekends,Mid_Night,highway,'01 - Clear','00 - Unknown','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
11932,Weekends,Night,Road,'01 - Clear','01 - Daylight','06 - Ice','02 - Stop sign','P.D. only','03 - Rear end',mid_town,0,cluster1
11933,Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
11934,Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
11935,Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','02 - Angle',mid_town,0,cluster0
11936,Weekends,Evening,Road,'00 - Unknown','01 - Daylight','00 - Unknown','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
11937,Weekends,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
11938,Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'03 - Rear end',Ottawa_east,0,cluster1
11939,Weekends,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
11940,Weekends,Night,Road,'01 - Clear','05 - Dusk','06 - Ice','02 - Stop sign','P.D. only','03 - Rear end',mid_town,0,cluster1
11941,Weekends,Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster1
11942,Weekends,Night,Road,'01 - Clear','07 - Dark','01 - Dry','02 - Stop sign','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
11943,Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster0
11944,Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','02 - Stop sign','P.D. only','04 - Sideswipe',Ottawa_west,0,cluster0
11945,Weekends,Night,Road,'01 - Clear','07 - Dark','06 - Ice','01 - Traffic signal',Injury,'03 - Rear end',Ottawa_west,0,cluster1
11946,Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
11947,Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
11948,Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','05 - Packed snow','10 - No control','P.D. only','06 - SMV unattended vehicle',Ottawa_west,0,cluster0
11949,Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
11950,Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
11951,Weekends,Early_Morning,Road,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
11952,Weekends,Early_Morning,Road,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster0
11953,Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',Ottawa_south,0,cluster0
11954,Weekends,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','06 - SMV unattended vehicle',mid_town,0,cluster0
11955,Weekends,Afternoon,Road,'03 - Snow','01 - Daylight','05 - Packed snow','10 - No control',Injury,'07 - SMV other',downtown,1,cluster0
11956,Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','02 - Angle',Ottawa_east,0,cluster0
11957,Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_east,0,cluster0
11958,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster0
11959,Weekends,Evening,Road,'03 - Snow','01 - Daylight','04 - Slush','01 - Traffic signal',Injury,'03 - Rear end',Ottawa_south,0,cluster0
11960,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster0
11961,Weekends,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','03 - Rear end',mid_town,0,cluster0
11962,Weekends,Evening,Road,'03 - Snow','01 - Daylight','06 - Ice','02 - Stop sign','P.D. only','02 - Angle',mid_town,0,cluster0
11963,Weekends,Evening,Road,'03 - Snow','01 - Daylight','02 - Wet','02 - Stop sign',Injury,'02 - Angle',Ottawa_south,0,cluster0
11964,Weekends,Early_Morning,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','99 - Other',downtown,0,cluster1
11965,Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster0
11966,Weekends,Evening,Road,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
11967,Weekends,Evening,Road,'03 - Snow','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster0
11968,Weekends,Evening,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'01 - Approaching',downtown,0,cluster0
11969,Weekends,Evening,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster0
11970,Weekends,Night,highway,'03 - Snow','07 - Dark','03 - Loose snow','02 - Stop sign',Injury,'02 - Angle',downtown,0,cluster1
11971,Weekends,Night,Road,'03 - Snow','01 - Daylight','05 - Packed snow','10 - No control',Injury,'07 - SMV other',Ottawa_south,1,cluster0
11972,Weekends,Night,Road,'03 - Snow','05 - Dusk','03 - Loose snow','01 - Traffic signal','P.D. only','07 - SMV other',mid_town,0,cluster0
11973,Weekends,Night,Road,'03 - Snow','05 - Dusk','03 - Loose snow','10 - No control',Injury,'99 - Other',downtown,0,cluster1
11974,Weekends,Night,Road,'03 - Snow','05 - Dusk','05 - Packed snow','02 - Stop sign','P.D. only','01 - Approaching',Ottawa_west,0,cluster1
11975,Weekends,Night,Road,'03 - Snow','05 - Dusk','03 - Loose snow','10 - No control',Injury,'01 - Approaching',Ottawa_south,0,cluster1
11976,Weekends,Night,Road,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','06 - SMV unattended vehicle',Ottawa_west,0,cluster1
11977,Weekends,Night,Road,'01 - Clear','07 - Dark','04 - Slush','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster1
11978,Weekends,Night,Road,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
11979,Weekends,Mid_Night,Road,'03 - Snow','07 - Dark','04 - Slush','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
11980,Weekends,Mid_Night,Road,'02 - Rain','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
11981,Weekends,Mid_Night,Road,'03 - Snow','07 - Dark','04 - Slush','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
11982,Weekends,Night,Road,'03 - Snow','05 - Dusk','04 - Slush','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
11983,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
11984,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_south,0,cluster1
11985,Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','99 - Other',Ottawa_west,0,cluster0
11986,Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',downtown,0,cluster1
11987,Weekday,Noon,Road,'03 - Snow','01 - Daylight','04 - Slush','10 - No control','P.D. only','99 - Other',downtown,0,cluster1
11988,Weekday,Noon,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',mid_town,0,cluster0
11989,Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','04 - Slush','10 - No control','P.D. only','99 - Other',downtown,0,cluster1
11990,Weekday,Evening,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'02 - Angle',downtown,0,cluster0
11991,Weekday,Evening,Road,'01 - Clear','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_south,0,cluster0
11992,Weekday,Evening,highway,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',downtown,0,cluster0
11993,Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
11994,Weekends,Evening,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster0
11995,Weekday,Evening,Road,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster0
11996,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster0
11997,Weekday,Evening,Road,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','06 - SMV unattended vehicle',mid_town,0,cluster0
11998,Weekday,Evening,Road,'03 - Snow','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
11999,Weekends,Night,Road,'03 - Snow','05 - Dusk','04 - Slush','01 - Traffic signal','P.D. only','02 - Angle',Ottawa_west,0,cluster1
12000,Weekday,Night,Road,'03 - Snow','05 - Dusk','03 - Loose snow','02 - Stop sign','P.D. only','05 - Turning movement',Ottawa_west,0,cluster1
12001,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','01 - Traffic signal',Injury,'05 - Turning movement',Ottawa_east,0,cluster1
12002,Weekday,Noon,Road,'03 - Snow','01 - Daylight','03 - Loose snow','03 - Yield sign','P.D. only','03 - Rear end',mid_town,0,cluster0
12003,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','03 - Rear end',Ottawa_south,0,cluster1
12004,Weekday,Noon,Road,'03 - Snow','03 - Dawn','03 - Loose snow','10 - No control','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
12005,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',mid_town,0,cluster1
12006,Weekday,Night,Road,'03 - Snow','07 - Dark','02 - Wet','02 - Stop sign','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
12007,Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'07 - SMV other',Ottawa_east,1,cluster0
12008,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
12009,Weekday,Night,Road,'01 - Clear','07 - Dark','04 - Slush','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
12010,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','05 - Turning movement',downtown,0,cluster1
12011,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
12012,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','03 - Loose snow','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
12013,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','05 - Packed snow','10 - No control',Injury,'01 - Approaching',downtown,0,cluster1
12014,Weekends,Evening,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
12015,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
12016,Weekends,Night,Road,'01 - Clear','05 - Dusk','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
12017,Weekday,Noon,Road,'01 - Clear','07 - Dark','02 - Wet','02 - Stop sign','P.D. only','04 - Sideswipe',mid_town,0,cluster0
12018,Weekday,Noon,Road,'07 - Fog/mist/smoke/dust','03 - Dawn','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
12019,Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster0
12020,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster0
12021,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster0
12022,Weekday,Noon,Road,'01 - Clear','01 - Daylight','04 - Slush','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster0
12023,Weekday,Afternoon,Road,'07 - Fog/mist/smoke/dust','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',Ottawa_south,0,cluster0
12024,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',mid_town,0,cluster0
12025,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','05 - Turning movement',mid_town,0,cluster0
12026,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','02 - Angle',downtown,0,cluster1
12027,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','03 - Yield sign','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster0
12028,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'05 - Turning movement',downtown,0,cluster0
12029,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','99 - Other',Ottawa_west,0,cluster0
12030,Weekday,Noon,Road,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','06 - SMV unattended vehicle',Ottawa_south,0,cluster0
12031,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
12032,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',Injury,'02 - Angle',downtown,0,cluster0
12033,Weekends,Evening,Road,'03 - Snow','01 - Daylight','05 - Packed snow','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster0
12034,Weekends,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster0
12035,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_south,0,cluster0
12036,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','04 - Sideswipe',mid_town,0,cluster0
12037,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign','P.D. only','02 - Angle',Ottawa_south,0,cluster0
12038,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster1
12039,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster0
12040,Weekday,Night,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
12041,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
12042,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster1
12043,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','10 - No control','P.D. only','02 - Angle',downtown,0,cluster1
12044,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster1
12045,Weekday,Night,Road,'01 - Clear','05 - Dusk','03 - Loose snow','02 - Stop sign','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster1
12046,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','10 - No control','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
12047,Weekday,Night,highway,'01 - Clear','05 - Dusk','02 - Wet','10 - No control',Injury,'03 - Rear end',downtown,0,cluster1
12048,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
12049,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',Ottawa_south,0,cluster1
12050,Weekday,Night,Road,'01 - Clear','07 - Dark','03 - Loose snow','10 - No control','P.D. only','05 - Turning movement',mid_town,0,cluster0
12051,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
12052,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','02 - Angle',mid_town,0,cluster0
12053,Weekday,Evening,Road,'01 - Clear','01 - Daylight','05 - Packed snow','10 - No control','P.D. only','06 - SMV unattended vehicle',mid_town,0,cluster0
12054,Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','02 - Stop sign','P.D. only','02 - Angle',mid_town,0,cluster0
12055,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'03 - Rear end',Ottawa_south,0,cluster1
12056,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_south,0,cluster1
12057,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','02 - Angle',downtown,0,cluster1
12058,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'01 - Approaching',downtown,0,cluster1
12059,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
12060,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','06 - Ice','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster0
12061,Weekday,Morning,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_south,0,cluster0
12062,Weekday,Noon,Road,'01 - Clear','03 - Dawn','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
12063,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','03 - Rear end',mid_town,0,cluster0
12064,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'04 - Sideswipe',mid_town,0,cluster0
12065,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','03 - Rear end',mid_town,0,cluster0
12066,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
12067,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
12068,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','05 - Turning movement',downtown,0,cluster0
12069,Weekday,Night,Road,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
12070,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster0
12071,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',Injury,'03 - Rear end',downtown,0,cluster1
12072,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','05 - Turning movement',downtown,0,cluster0
12073,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',downtown,0,cluster0
12074,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster0
12075,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',downtown,0,cluster1
12076,Weekday,Evening,Road,'01 - Clear','01 - Daylight','03 - Loose snow','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster0
12077,Weekday,Night,Road,'00 - Unknown','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','03 - Rear end',Ottawa_south,0,cluster1
12078,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',Ottawa_east,0,cluster1
12079,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster1
12080,Weekends,Mid_Night,Road,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster0
12081,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',mid_town,0,cluster0
12082,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
12083,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster1
12084,Weekday,Night,Road,'01 - Clear','05 - Dusk','03 - Loose snow','02 - Stop sign','P.D. only','07 - SMV other',Ottawa_west,0,cluster0
12085,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster1
12086,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
12087,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','03 - Yield sign','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster0
12088,Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','99 - Other',Ottawa_south,0,cluster1
12089,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',Ottawa_west,0,cluster1
12090,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',Ottawa_west,0,cluster0
12091,Weekday,Night,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','03 - Rear end',downtown,0,cluster1
12092,Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control','P.D. only','03 - Rear end',mid_town,0,cluster1
12093,Weekends,Night,Road,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control','P.D. only','02 - Angle',mid_town,0,cluster0
12094,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'07 - SMV other',downtown,1,cluster0
12095,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',Injury,'07 - SMV other',Ottawa_west,0,cluster0
12096,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',mid_town,0,cluster0
12097,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster0
12098,Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_east,0,cluster0
12099,Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',mid_town,0,cluster0
12100,Weekday,Noon,Road,'02 - Rain','03 - Dawn','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_west,0,cluster0
12101,Weekday,Noon,Road,'04 - Freezing Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','02 - Angle',Ottawa_west,0,cluster0
12102,Weekday,Night,Road,'02 - Rain','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
12103,Weekday,Night,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster1
12104,Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'05 - Turning movement',mid_town,0,cluster0
12105,Weekday,Noon,Road,'01 - Clear','07 - Dark','05 - Packed snow','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster0
12106,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control','P.D. only','04 - Sideswipe',downtown,0,cluster1
12107,Weekday,Noon,Road,'01 - Clear','03 - Dawn','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster0
12108,Weekday,Noon,Road,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','05 - Turning movement',mid_town,0,cluster0
12109,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster1
12110,Weekends,Noon,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster1
